rating,name,postal_code,city,state,latitude,longitude,review_count,cuisine,WheelchairAccessible,WiFi,BusinessAcceptsCreditCards,Alcohol,NoiseLevel,RestaurantsPriceRange2,RestaurantsAttire,Smoking,RestaurantsReservations,OutdoorSeating,GoodForKids,avg_word_count,wine,chocolate,sum,dim,perfect,sweet,chinese,bread,breakfast,happy,loved,selection,manager,spot,corn,dessert,fantastic,sushi,super,bbq,pastries,crust,brunch,taco,perfectly,dish,asked,wonderful,phoenix,rice,waitress,flavors,mesa,bobby,highly,enjoyed,pho,local,flay,worst,fried,chef,croissant,cool,bakery,horrible,bianco,shop,bacon,cream,absolutely,salsa,spicy,hour,yelp,pittsburgh,enjoy,macarons,prices,italian,feel,friends,list,primanti,ingredients,tea,roasted,light,rude,pork,wings,lobster,ribs,places,chips,roll,terrible,pasta,mexican,cake,yummy,appetizer,ambiance,brisket,friend,cooked,seating,cute,outside,different,flavorful,free,unique,told,salmon,options,lux,town,delivery,huge
1,Counter Intuitive,85251,Scottsdale,AZ,33.49923844,-111.9274679,33,Pizza,yes,no,yes,full_bar,average,2,casual,outdoor,no,no,no,109.3030303,1,0,0,0,4,2,3,0,0,2,3,1,1,10,0,1,2,0,4,0,0,0,0,0,0,0,1,0,4,0,0,4,0,0,3,1,0,0,0,0,1,0,0,4,0,0,0,0,4,0,2,0,0,0,0,0,6,0,0,0,2,4,5,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,4,1,1,0,0,1,0,0,6,2,0,0,0,12,0,1
0,The Pizza Company,15234,Pittsburgh,PA,40.360769,-80.0283725,5,Bars,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,107,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
0,Chili's,28277,Charlotte,NC,35.0956421,-80.7795737,23,Chinese,yes,free,yes,full_bar,loud,2,casual,no,yes,yes,yes,108.8695652,3,1,0,0,1,0,0,1,0,0,0,1,6,0,0,0,0,0,2,0,0,0,1,1,0,1,8,1,0,2,4,0,0,0,1,2,0,1,0,0,0,0,0,0,0,6,0,0,1,0,2,2,1,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,1,0,1,0,1,3,4,1,1,1,0,1,1,2,1,0,1,1,0,0,2,1,0,0,0,3,1,2,0,0,0,0
0,Starbucks,15317,Canonsburg,PA,40.2658781,-80.1294919,6,Italian,yes,free,yes,none,average,2,casual,outdoor,no,yes,yes,77.83333333,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Papa John's Pizza,44124,Cleveland,OH,41.5204177,-81.4741793,3,Sandwiches,no,free,yes,none,average,1,casual,outdoor,no,no,yes,88.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,Chuck E. Cheese's,44124,Cleveland,OH,41.5195728,-81.4502994,4,Breakfast & Brunch,yes,free,yes,beer_and_wine,loud,2,casual,outdoor,yes,no,yes,180.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,Marco's Pizza,29707,Indian Land,SC,35.0120187,-80.8514743,25,Chinese,yes,free,yes,none,loud,1,casual,no,no,no,yes,108.12,0,0,0,0,1,1,0,6,0,1,1,0,3,0,0,0,0,0,0,0,0,8,0,0,0,1,5,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,5,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,4,2,5,0,4,0,2,0,0,15,0
1,Derado's Italian Gourmet,28031,Cornelius,NC,35.4761942,-80.8897672,31,Mexican,yes,no,yes,full_bar,average,2,casual,no,no,yes,yes,127.1612903,0,1,0,0,0,1,0,12,0,2,0,2,0,1,0,0,2,0,3,0,1,1,0,0,0,0,1,3,0,0,1,0,0,0,2,2,0,1,0,1,2,0,0,0,2,2,0,6,0,9,0,0,2,1,1,0,3,0,2,56,3,1,0,0,5,0,1,0,1,0,0,0,0,3,0,2,0,4,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,2,0,0,0,3,0,4
1,Sabor Latin Street Grill,28079,Indian Trail,NC,35.07835394,-80.65311031,67,Pizza,yes,free,yes,beer_and_wine,average,1,casual,outdoor,no,no,yes,63.10447761,1,0,0,0,0,2,0,0,0,2,2,5,3,2,8,0,0,0,7,0,0,0,0,11,3,1,0,3,0,1,0,2,0,0,2,1,0,2,0,2,0,0,0,0,0,1,0,0,0,1,1,13,0,0,0,0,3,0,2,0,4,0,0,0,1,1,0,0,0,0,0,0,0,1,5,0,0,0,7,0,2,0,1,0,1,1,2,0,3,1,4,1,2,1,0,4,0,0,1,7
0,Starbucks,89074,Henderson,NV,36.0352932,-115.0470626,16,Coffee & Tea,yes,free,yes,none,average,2,casual,outdoor,no,yes,yes,122,0,0,0,0,1,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0
1,Babbo Italian Eatery,85374,Surprise,AZ,33.6387379,-112.4198142,242,Burgers,yes,no,yes,full_bar,average,2,casual,outdoor,yes,yes,yes,95.62396694,29,4,0,0,9,4,0,128,0,17,15,14,18,6,0,15,15,0,5,0,0,8,0,0,9,26,16,8,2,0,15,6,0,0,9,13,0,7,0,7,1,2,0,5,0,7,0,0,3,10,15,0,31,15,8,0,16,0,25,95,6,16,10,0,2,3,1,4,5,0,0,0,0,13,1,0,8,141,1,1,13,19,7,0,8,13,7,0,7,12,3,19,1,17,0,5,0,6,0,6
1,Rupe's Roadhouse,15202,Pittsburgh,PA,40.51864,-80.090051,9,Burgers,yes,free,yes,full_bar,average,2,casual,outdoor,no,no,no,79.66666667,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
1,Little Caesars,85053,Phoenix,AZ,33.6264315,-112.1324671,6,Chinese,yes,no,yes,none,loud,1,casual,no,yes,no,no,86.33333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,Pizza Hut,89131,North Las Vegas,NV,36.3171218,-115.2071789,9,Mexican,yes,free,yes,none,average,1,casual,no,no,no,yes,94.77777778,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,5,0
0,Starbucks,44116,Rocky River,OH,41.460074,-81.850306,17,Pizza,yes,free,yes,none,average,2,casual,outdoor,no,yes,yes,67.17647059,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,Tortas Paquime,85323,Avondale,AZ,33.4933112,-112.2860337,108,Breakfast & Brunch,yes,no,yes,none,average,1,casual,outdoor,no,yes,yes,69.37037037,0,2,0,0,2,6,0,7,4,3,4,4,0,5,4,8,6,0,8,0,10,0,0,4,3,4,4,1,9,0,0,4,0,0,3,4,0,2,0,0,2,1,0,1,2,4,0,1,0,38,3,8,4,0,7,0,9,0,3,0,1,6,0,0,4,0,0,1,1,11,0,0,0,6,9,2,1,0,38,0,10,0,0,0,3,3,2,1,0,10,7,3,2,3,0,2,0,4,0,6
1,Bumpers Bar & Grill,44094,Willoughby,OH,41.6477314,-81.3868743,20,Italian,yes,no,yes,full_bar,average,2,casual,no,no,yes,yes,67.7,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,0,0,0,0,1,0,0,0,0,0,0
0,Filiberto's Mexican Food,85351,Sun City,AZ,33.603017,-112.292999,17,Pizza,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,65.11764706,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,2
0,HoneyBaked Ham,44116,Rocky River,OH,41.458647,-81.8625857,5,Burgers,yes,no,yes,none,average,1,casual,outdoor,no,no,no,117.6,0,0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,One Red Door,44236,Hudson,OH,41.24136593,-81.44292096,104,Coffee & Tea,yes,no,yes,full_bar,average,2,casual,outdoor,yes,yes,no,126.6826923,18,7,1,1,10,3,0,8,1,10,8,10,3,4,1,14,9,0,4,1,0,5,18,9,9,20,4,12,0,2,9,2,0,0,5,8,0,5,0,2,5,9,0,3,0,0,0,0,12,5,4,0,1,8,0,0,7,0,8,2,8,10,10,0,2,0,3,6,1,11,2,19,1,3,0,5,3,6,0,7,4,8,12,1,9,12,2,0,6,3,3,2,6,3,3,9,0,0,0,8
1,Le Kebab Grill,28262,Charlotte,NC,35.3019365,-80.7491376,239,Breakfast & Brunch,yes,free,yes,none,average,1,casual,outdoor,yes,yes,yes,81.08368201,3,0,0,0,12,8,0,19,1,8,20,1,3,9,0,6,10,0,11,1,0,0,0,0,12,15,16,9,0,82,12,8,0,0,6,13,0,3,0,1,2,1,0,4,0,4,0,1,0,0,10,0,6,1,7,0,4,0,24,2,6,6,1,0,3,7,1,5,1,0,6,0,0,15,3,0,1,0,1,2,9,22,3,0,15,12,10,1,8,12,17,8,1,10,0,4,0,10,0,14
1,The Blind Pig,89103,Las Vegas,NV,36.10738887,-115.1815901,314,Italian,yes,free,yes,full_bar,average,2,casual,outdoor,yes,yes,no,121.3216561,17,12,0,3,29,34,0,29,34,37,18,12,20,34,3,8,12,0,28,6,0,3,10,2,16,10,33,9,0,1,36,7,0,0,9,11,0,10,0,5,11,14,1,25,6,9,0,3,24,6,12,3,9,33,37,0,17,0,19,13,35,30,11,0,11,6,3,13,8,98,8,106,0,15,2,32,9,13,0,12,13,18,30,0,33,16,21,18,22,20,16,33,9,25,8,10,0,14,2,15
1,Taco Rico,89102,Las Vegas,NV,36.1523481,-115.1544873,11,Burgers,yes,no,yes,none,quiet,1,casual,outdoor,no,no,yes,97.36363636,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,1,0,0,0,0,9,1,0,0,1,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,1,0,0,0,0,0,0
1,The Dive Bar,89119,Las Vegas,NV,36.1139123,-115.1369385,39,Italian,yes,free,yes,full_bar,very_loud,1,casual,yes,no,no,no,112.6666667,0,1,0,1,3,0,0,0,0,2,3,0,0,3,1,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,11,0,1,0,0,0,1,2,0,0,2,2,0,5,0,8,0,3,5,0,0,0,0,0,1,2,0,0,0,0,4,0,3,1,0,0,0,0,0,1,0,8,0,2,2,2,0,0,1,0,0,0,0,0,6,0,1
0,Green Front Inn,15203,Pittsburgh,PA,40.4284858,-79.9714959,9,Mexican,yes,no,yes,full_bar,loud,1,casual,no,yes,yes,yes,112.7777778,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0,0
1,Oasis Cafe,53711,Fitchburg,WI,43.0007644,-89.4251228,7,Bars,yes,free,yes,none,average,2,casual,outdoor,no,yes,yes,137.4285714,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,6,0,0,0,0,0,1,0,0,0,4,0,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,5,0,0,0,1
0,Village Pub & Poker,89121,Las Vegas,NV,36.1145982,-115.0997427,22,Burgers,yes,no,yes,full_bar,average,1,casual,yes,no,no,no,120.0454545,0,0,0,0,0,1,0,1,5,3,1,1,3,2,0,0,2,0,0,0,0,0,0,0,0,2,3,1,0,0,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,3,0,0,0,0,2,1,3,1,0,0,0,2,0,2,2,0,1,0,2,0,7,0,0,0,0,0,0,0,0,0,2,4,0,0,1,1,0,0,1,0,0,0,0,4,0,1
0,TaylorMade Golf Experience,89119,Las Vegas,NV,36.0669136,-115.1708484,132,Fast Food,yes,free,yes,full_bar,average,2,casual,no,yes,yes,yes,131.719697,1,0,1,0,10,0,0,0,1,11,1,4,1,9,0,2,0,0,5,0,0,0,2,0,0,0,7,0,0,0,0,0,0,1,5,1,0,9,0,4,0,0,0,13,0,4,0,36,0,0,0,0,0,14,0,0,11,0,12,0,5,10,1,0,0,0,0,1,4,0,0,0,0,3,0,3,9,0,0,0,0,0,0,0,7,0,0,1,7,6,0,8,1,16,0,1,0,18,0,9
1,Luna Pizza,85301,Glendale,AZ,33.5513081,-112.1778479,53,Coffee & Tea,yes,no,yes,beer_and_wine,average,1,casual,outdoor,no,no,yes,74.75471698,0,0,0,0,2,2,0,9,0,1,0,0,5,2,0,0,1,0,4,0,0,5,0,0,1,0,4,0,1,0,0,0,0,0,3,1,0,3,0,1,5,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,1,2,2,0,0,3,0,0,0,4,0,37,0,0,7,1,2,3,3,0,1,2,0,0,0,0,2,0,0,0,1,2,5,0,2,0,1,0,0,11,3
0,Café Presse,89109,Las Vegas,NV,36.1226408,-115.1675151,81,Mexican,yes,free,yes,full_bar,average,2,casual,no,no,no,yes,83.85185185,1,4,0,0,4,6,0,1,20,4,1,11,1,6,0,0,0,1,0,0,12,0,0,0,2,0,8,3,0,0,0,2,0,0,1,1,0,1,0,2,0,0,2,1,1,2,3,10,1,5,2,0,2,2,1,0,4,0,8,2,4,1,0,0,1,13,1,1,4,0,0,0,0,3,1,0,5,0,0,0,3,0,0,0,1,0,3,0,1,5,1,15,0,5,0,3,1,1,0,2
0,Five Guys Burgers and Fries,53562,Middleton,WI,43.0902166,-89.522219,32,Bars,yes,free,yes,none,loud,2,casual,outdoor,no,yes,yes,104.03125,0,1,0,0,2,1,0,0,0,1,0,1,2,1,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,12,0,0,0,1,1,0,0,2,0,3,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,1,1,1,0,1,2,0,2,0,4,0,1,0,0,0,2
1,Stoecklein's Bake Shop,15235,Pittsburgh,PA,40.4820634,-79.8081645,5,Chinese,yes,no,yes,none,average,1,casual,no,no,no,yes,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,The Statehouse,53703,Madison,WI,43.0791895,-89.3896863,64,Pizza,yes,paid,yes,full_bar,quiet,3,casual,outdoor,yes,yes,no,167.21875,14,3,0,0,1,1,0,7,11,0,1,3,6,3,2,8,4,1,3,0,1,1,10,0,5,9,14,6,0,2,4,0,0,0,4,6,0,2,0,2,4,2,0,1,0,2,0,0,2,5,1,0,0,6,6,0,2,0,5,1,4,9,7,0,5,0,1,2,1,1,0,4,2,3,0,2,7,1,0,3,0,1,7,0,0,12,4,0,1,6,5,4,2,8,4,4,0,4,1,4
1,Buckstop Bar & Grille,44026,Chesterland,OH,41.5217669,-81.338848,12,Coffee & Tea,yes,no,yes,full_bar,average,2,casual,outdoor,no,yes,yes,87.41666667,0,0,0,0,2,1,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,9,1,0,0,8,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,Babbo Italian Eatery,85284,Tempe,AZ,33.32117029,-111.9303695,110,Bars,yes,no,yes,full_bar,average,2,casual,outdoor,yes,yes,yes,148.7727273,11,1,0,0,3,2,0,57,0,26,11,6,11,5,1,9,4,0,13,0,0,4,0,0,0,27,18,11,2,0,23,0,0,0,2,13,0,2,0,6,0,7,0,1,0,3,0,1,4,4,4,0,14,24,2,0,9,0,9,43,6,4,4,0,4,0,17,3,0,0,0,0,0,8,3,3,2,73,0,0,3,14,5,0,6,8,1,2,2,13,3,5,0,15,0,5,0,4,2,11
1,Pasta Co-Op,44145,Westlake,OH,41.45966496,-81.9517804,27,Mexican,yes,no,yes,none,quiet,2,casual,no,no,yes,yes,77.25925926,0,0,0,0,2,6,0,0,0,3,1,1,0,3,4,0,1,0,1,4,0,0,0,0,3,3,1,3,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,2,0,5,1,1,0,2,0,4,2,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,5,0,0,0,0,3,1,1,2,0,6,0,0,0,0
1,Burgatory,15237,Pittsburgh,PA,40.56956797,-80.02165489,34,Mexican,yes,no,yes,full_bar,average,2,casual,no,no,yes,yes,113.6470588,0,1,0,0,2,3,0,0,0,4,3,5,2,1,2,1,0,0,2,0,0,0,0,1,2,0,1,2,0,0,5,0,0,0,1,2,0,0,0,1,1,0,0,2,0,1,0,0,5,1,1,0,1,2,1,4,1,0,7,0,1,4,2,0,0,2,2,1,0,0,2,0,0,4,8,0,1,0,0,0,2,1,0,0,1,5,0,0,1,7,0,1,0,3,0,5,0,0,0,2
1,Trolley Barn Eatery,15234,Pittsburgh,PA,40.3684469,-80.0130696,13,Chinese,yes,free,yes,none,average,1,casual,no,no,no,yes,149,0,1,0,0,1,1,0,0,10,1,1,1,0,3,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,1,3,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,2,0,1,0,0,0,1
0,Bruegger's Bagels,28031,Cornelius,NC,35.4857295,-80.8784194,17,Bars,no,no,yes,none,average,1,casual,outdoor,no,yes,yes,78.76470588,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5,2,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,Panda Express,85215,Mesa,AZ,33.4520905,-111.682954,10,Italian,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,184.1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,3,0,0,0,0,0,1
1,Palermos Pizza,85323,Avondale,AZ,33.463626,-112.3391458,33,Burgers,yes,no,yes,full_bar,average,1,casual,outdoor,no,no,yes,76.45454545,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,1,0,3,0,0,10,0,0,1,2,1,0,2,0,0,1,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,2,4,1,0,0,0,0,0,0,3,1,0,19,0,0,3,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,3,0,1,0,2,0,0,0,0,0,2
1,Fanny's Bistro & Deli,89074,Henderson,NV,36.0332333,-115.0995279,47,Mexican,yes,no,yes,none,quiet,1,casual,no,no,yes,yes,76.12765957,0,0,0,0,2,2,0,6,0,3,4,0,0,3,1,0,0,1,5,0,0,2,0,0,1,0,0,2,0,0,5,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,3,1,0,2,0,0,0,1,0,1,0,5,5,4,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,12,0,0,3,0,0,0,1,1,1,1,0,1,2,2,0,2,0,1,0,4,0,2
1,Smashburger,85212,Mesa,AZ,33.468144,-111.682874,104,Bars,yes,no,yes,beer_and_wine,average,1,casual,outdoor,no,yes,yes,87.35576923,0,1,0,0,1,10,0,2,1,6,4,1,6,8,0,0,3,0,14,2,0,0,0,0,7,0,8,3,1,0,0,1,1,0,1,1,0,2,0,2,5,0,0,1,0,2,0,1,10,3,5,0,2,4,3,0,2,0,7,0,3,3,0,0,5,4,0,2,1,0,0,0,0,7,0,1,1,0,0,0,3,0,0,0,0,7,2,1,1,3,3,4,0,10,0,4,0,1,2,5
1,Tommy V's Pastaria,44040,Mayfield,OH,41.539412,-81.4376209,23,Coffee & Tea,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,86.73913043,1,0,0,0,1,1,0,8,0,2,1,0,0,0,0,0,2,0,3,0,0,4,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,3,1,0,0,3,1,0,1,0,0,0,1,0,2,0,1
1,The Greenhouse Tavern,44115,Cleveland,OH,41.499074,-81.690421,829,Burgers,yes,free,yes,full_bar,average,3,casual,outdoor,yes,yes,no,142.1797346,71,58,5,2,67,40,1,127,7,85,86,64,19,46,12,135,56,0,40,22,0,3,19,0,65,180,74,54,0,15,55,46,0,1,46,74,1,79,1,21,134,119,0,80,2,11,0,1,65,39,51,3,38,73,26,3,50,0,44,1,41,65,50,0,42,15,55,30,5,162,396,4,53,45,20,6,26,70,1,21,15,67,33,1,96,102,32,10,44,76,41,21,62,63,8,52,0,63,1,52
1,The String Bean,28012,Belmont,NC,35.2443065,-81.0376627,166,Bakeries,yes,free,yes,full_bar,average,2,casual,outdoor,yes,yes,yes,106.8855422,51,1,0,0,8,22,0,17,0,7,11,58,6,11,1,1,16,3,11,4,0,0,18,1,5,2,19,12,0,3,18,2,0,0,10,12,0,17,0,0,44,2,3,9,0,3,0,15,14,7,2,3,6,3,6,0,8,0,13,6,8,12,9,0,4,3,2,4,1,10,0,0,0,9,16,0,3,9,0,4,4,8,8,0,12,13,8,2,17,15,5,4,8,9,5,13,0,16,0,11
1,Papa Murphy's,85383,Peoria,AZ,33.71296518,-112.2742194,14,Bars,yes,no,yes,none,quiet,2,casual,outdoor,no,no,yes,67.07142857,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1
0,Bonanno's New York Pizzeria,89109,Las Vegas,NV,36.09586302,-115.1762196,33,Sandwiches,yes,free,yes,beer_and_wine,average,2,casual,outdoor,no,no,yes,72.3030303,0,0,0,0,1,0,0,3,1,0,0,1,1,0,0,0,0,0,2,0,0,5,0,0,1,0,6,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0
